District,Season,Soil_Type,N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop
Solapur,Zaid,Black,56,33,57,8.25,28.06,61.03,65.77,Fodder
Solapur,Kharif,Black,55,35,57,7.72,28.73,72.09,65.74,Bajra
Pune,Zaid,Black,74,38,54,6.84,19.63,61.58,108.25,Vegetables
Pune,Rabi,Black,71,36,53,7.15,22.48,65.49,103.13,Wheat
Nashik,Kharif,Loamy,66,38,60,6.58,26.95,35.99,78.43,Onion
Solapur,Rabi,Black,55,31,57,7.45,27.41,70.2,69.58,Jowar
Pune,Zaid,Black,71,39,52,7.13,21.53,59.95,100.09,Vegetables
Solapur,Rabi,Black,59,38,59,7.61,26.62,62.85,89.42,Jowar
Pune,Zaid,Black,78,36,52,7.16,19.46,58.12,126.15,Vegetables
Solapur,Kharif,Black,55,36,57,7.47,28.24,75.79,74.45,Bajra
Pune,Zaid,Black,72,37,53,7.22,18.22,65.18,112.84,Vegetables
Nashik,Zaid,Loamy,65,34,57,6.83,30.17,32.47,109.09,Vegetables
Pune,Kharif,Black,73,39,55,6.57,21.79,57.58,107.48,Rice
Pune,Zaid,Black,73,41,51,7.36,20.26,65.85,112.65,Vegetables
Pune,Rabi,Black,73,38,57,7.16,22.03,65.6,120.97,Wheat
Solapur,Kharif,Black,56,36,57,8.05,26.44,60.78,89.7,Bajra
Solapur,Rabi,Black,52,35,56,7.94,27.16,69.95,95.52,Jowar
Solapur,Zaid,Black,57,36,55,7.58,26.79,78.78,71.41,Fodder
Solapur,Kharif,Black,54,34,62,7.78,28.72,72.12,58.78,Bajra
Nashik,Zaid,Loamy,60,39,55,6.58,28.56,35.0,105.7,Vegetables
Nashik,Rabi,Loamy,65,39,58,6.71,29.71,30.28,76.08,Gram
Solapur,Zaid,Black,57,35,59,7.65,28.39,73.79,81.19,Fodder
Solapur,Rabi,Black,58,36,62,7.91,26.35,65.66,86.16,Jowar
Solapur,Rabi,Black,55,35,58,8.2,26.77,69.89,80.19,Jowar
Solapur,Rabi,Black,54,35,61,7.55,26.48,64.54,74.17,Jowar
Pune,Zaid,Black,77,40,52,6.81,20.81,60.57,101.52,Vegetables
Solapur,Rabi,Black,57,36,60,7.92,26.49,71.42,63.78,Jowar
Nashik,Kharif,Loamy,64,36,55,6.93,29.7,32.62,86.75,Onion
Nashik,Kharif,Loamy,60,37,54,6.48,29.44,31.11,80.68,Onion
Nashik,Zaid,Loamy,59,37,55,6.86,30.84,38.38,104.89,Vegetables
Pune,Kharif,Black,75,39,53,6.82,21.28,63.95,117.48,Rice
Solapur,Zaid,Black,54,34,60,7.77,28.19,69.96,90.65,Fodder
Solapur,Zaid,Black,57,35,60,7.99,27.56,71.63,83.61,Fodder
Pune,Rabi,Black,71,41,53,6.69,20.16,65.98,94.63,Wheat
Solapur,Kharif,Black,53,34,57,7.86,27.07,74.05,80.31,Bajra
Nashik,Zaid,Loamy,66,36,56,6.77,30.34,40.84,100.29,Vegetables
Pune,Kharif,Black,73,38,51,6.77,19.8,65.05,113.34,Rice
Pune,Rabi,Black,75,36,55,6.83,19.51,61.31,92.39,Wheat
Nashik,Zaid,Loamy,62,34,56,6.68,29.72,40.17,90.04,Vegetables
Nashik,Kharif,Loamy,63,37,61,6.86,29.24,39.1,100.79,Onion
Nashik,Zaid,Loamy,65,33,53,6.85,30.03,32.33,104.05,Vegetables
Solapur,Zaid,Black,57,33,60,7.91,26.87,69.94,84.18,Fodder
Pune,Kharif,Black,72,38,52,6.8,21.22,60.96,108.35,Rice
Nashik,Rabi,Loamy,62,41,60,6.52,29.07,33.28,108.66,Gram
Pune,Zaid,Black,71,39,55,6.56,21.45,56.56,108.45,Vegetables
Solapur,Kharif,Black,55,36,57,7.55,27.0,60.97,70.69,Bajra
Pune,Kharif,Black,76,39,54,6.63,22.36,63.18,95.53,Rice
Solapur,Kharif,Black,54,38,62,7.83,26.1,70.26,82.3,Bajra
Nashik,Rabi,Loamy,61,40,59,6.44,28.52,32.38,99.97,Gram
Solapur,Zaid,Black,52,34,56,7.56,27.22,62.49,93.51,Fodder
Solapur,Zaid,Black,57,36,59,7.64,28.4,74.83,57.74,Fodder
Nashik,Rabi,Loamy,64,35,55,6.85,29.43,32.71,81.3,Gram
Pune,Rabi,Black,75,42,55,7.16,19.52,61.75,118.68,Wheat
Solapur,Kharif,Black,57,32,60,7.64,25.99,75.88,91.56,Bajra
Nashik,Rabi,Loamy,60,36,59,6.45,29.71,33.6,102.24,Gram
Solapur,Zaid,Black,58,33,60,7.6,26.26,68.38,70.32,Fodder
Solapur,Zaid,Black,55,32,58,7.78,28.23,60.69,81.64,Fodder
Solapur,Rabi,Black,53,36,59,7.8,27.49,65.61,74.83,Jowar
Solapur,Zaid,Black,52,34,58,7.96,27.08,71.49,83.67,Fodder
Nashik,Kharif,Loamy,64,36,57,6.6,28.48,37.76,98.7,Onion
Pune,Zaid,Black,73,40,51,7.05,22.1,67.94,93.22,Vegetables
Solapur,Rabi,Black,55,36,60,7.88,26.87,67.71,68.51,Jowar
Solapur,Rabi,Black,55,31,61,7.54,27.23,68.76,90.84,Jowar
Solapur,Kharif,Black,57,31,57,8.14,28.31,66.21,91.18,Bajra
Pune,Rabi,Black,73,41,56,7.17,21.19,57.38,124.51,Wheat
Pune,Zaid,Black,74,38,55,6.98,20.2,53.93,102.18,Vegetables
Solapur,Rabi,Black,54,32,58,7.54,25.85,73.92,81.48,Jowar
Nashik,Kharif,Loamy,66,36,55,6.74,30.54,31.18,76.22,Onion
Pune,Rabi,Black,75,35,52,7.0,20.36,53.55,112.14,Wheat
Pune,Zaid,Black,77,36,54,7.11,19.14,51.77,116.42,Vegetables
Solapur,Kharif,Black,59,33,59,7.84,28.21,80.3,68.02,Bajra
Nashik,Zaid,Loamy,65,38,55,6.89,29.36,38.69,98.87,Vegetables
Solapur,Kharif,Black,57,34,61,7.71,26.81,65.85,85.51,Bajra
Pune,Kharif,Black,74,42,57,7.26,21.6,55.16,122.38,Rice
Pune,Kharif,Black,71,41,52,6.65,20.32,71.09,109.87,Rice
Pune,Rabi,Black,72,40,53,6.99,21.22,57.35,125.51,Wheat
Pune,Rabi,Black,72,39,58,6.71,22.07,60.04,95.75,Wheat
Pune,Rabi,Black,76,38,51,7.39,18.95,69.14,117.92,Wheat
Nashik,Zaid,Loamy,65,36,57,7.0,29.35,36.24,99.7,Vegetables
Pune,Rabi,Black,73,40,57,7.0,21.4,59.36,119.29,Wheat
Solapur,Rabi,Black,59,34,58,8.04,27.04,65.02,96.67,Jowar
Solapur,Kharif,Black,55,30,57,7.88,26.72,70.09,77.32,Bajra
Solapur,Zaid,Black,58,31,58,7.78,27.22,64.93,68.91,Fodder
Nashik,Rabi,Loamy,61,40,55,7.03,29.56,40.13,86.81,Gram
Nashik,Kharif,Loamy,67,36,56,6.75,29.15,37.72,78.93,Onion
Nashik,Kharif,Loamy,64,36,56,6.51,28.4,34.08,80.22,Onion
Nashik,Kharif,Loamy,66,36,59,6.73,29.94,36.22,100.03,Onion
Solapur,Zaid,Black,58,34,59,7.9,25.94,67.53,66.83,Fodder
Pune,Rabi,Black,72,43,54,6.75,19.12,67.75,97.15,Wheat
Nashik,Kharif,Loamy,66,35,54,6.94,28.23,33.62,109.68,Onion
Nashik,Zaid,Loamy,66,39,55,6.8,29.24,31.07,102.84,Vegetables
Nashik,Rabi,Loamy,66,35,61,6.83,29.95,32.04,93.27,Gram
Solapur,Kharif,Black,58,35,59,8.06,28.05,71.56,61.54,Bajra
Pune,Zaid,Black,73,39,57,7.27,20.8,57.86,118.5,Vegetables
Nashik,Zaid,Loamy,67,33,56,6.68,29.88,40.66,103.52,Vegetables
Nashik,Zaid,Loamy,65,37,57,6.81,28.5,40.82,103.12,Vegetables
Nashik,Kharif,Loamy,63,36,60,6.77,26.96,36.79,102.57,Onion
Pune,Zaid,Black,73,40,52,6.87,20.19,62.59,116.11,Vegetables
Nashik,Zaid,Loamy,66,40,57,6.67,28.99,38.3,85.38,Vegetables
Nashik,Kharif,Loamy,67,33,55,7.02,28.23,37.84,81.88,Onion
Solapur,Rabi,Black,50,30,61,8.02,26.72,68.01,83.79,Jowar
Solapur,Zaid,Black,55,30,56,7.85,26.83,60.77,84.25,Fodder
Solapur,Rabi,Black,60,31,61,7.95,28.12,65.87,64.52,Jowar
Nashik,Kharif,Loamy,66,35,56,6.76,27.32,34.04,104.21,Onion
Solapur,Rabi,Black,53,33,62,7.62,27.93,70.5,60.66,Jowar
Pune,Kharif,Black,72,36,52,7.11,20.45,53.99,108.45,Rice
Pune,Rabi,Black,79,40,52,7.22,21.53,67.58,127.65,Wheat
Pune,Rabi,Black,73,41,51,7.03,20.21,66.74,124.05,Wheat
Nashik,Zaid,Loamy,64,35,53,6.92,30.11,34.83,96.06,Vegetables
Solapur,Zaid,Black,52,34,59,7.41,27.7,68.18,78.13,Fodder
Nashik,Zaid,Loamy,68,38,54,6.71,28.52,26.48,105.77,Vegetables
Nashik,Rabi,Loamy,68,36,58,6.81,28.6,37.75,76.91,Gram
Pune,Kharif,Black,76,40,54,7.19,20.38,58.29,117.54,Rice
Nashik,Zaid,Loamy,66,34,58,6.97,28.22,30.65,81.76,Vegetables
Nashik,Zaid,Loamy,62,35,57,6.65,27.81,40.26,87.93,Vegetables
Nashik,Rabi,Loamy,69,40,59,6.71,28.79,31.63,99.52,Gram
Nashik,Zaid,Loamy,65,39,55,6.4,30.18,29.35,104.33,Vegetables
Nashik,Rabi,Loamy,63,35,57,6.67,27.39,37.94,87.92,Gram
Nashik,Kharif,Loamy,64,35,61,6.87,28.53,29.69,86.55,Onion
Pune,Zaid,Black,73,40,53,6.98,20.97,62.34,116.13,Vegetables
Pune,Zaid,Black,71,39,55,7.35,20.22,58.21,120.93,Vegetables
Pune,Zaid,Black,75,41,53,6.81,20.38,67.36,112.55,Vegetables
Nashik,Kharif,Loamy,64,37,58,6.73,30.34,29.54,93.83,Onion
Solapur,Rabi,Black,51,35,60,7.62,28.6,64.72,82.32,Jowar
Nashik,Zaid,Loamy,65,37,56,6.81,27.69,37.04,92.6,Vegetables
Pune,Kharif,Black,74,37,51,6.97,19.73,65.93,102.12,Rice
Nashik,Rabi,Loamy,68,34,60,6.58,28.82,31.64,71.95,Gram
Pune,Zaid,Black,71,40,53,7.05,22.06,58.25,105.49,Vegetables
Nashik,Kharif,Loamy,70,35,58,6.57,28.05,39.08,110.52,Onion
Nashik,Zaid,Loamy,59,34,54,6.85,28.55,33.97,89.43,Vegetables
Nashik,Kharif,Loamy,69,39,57,6.93,28.25,29.74,85.48,Onion
Pune,Kharif,Black,73,42,54,7.36,18.98,64.32,94.18,Rice
Pune,Kharif,Black,78,42,54,6.93,21.52,56.64,105.95,Rice
Nashik,Rabi,Loamy,66,36,56,6.68,27.43,29.22,105.65,Gram
Solapur,Kharif,Black,58,31,60,7.6,27.39,73.68,77.49,Bajra
Solapur,Rabi,Black,54,36,61,7.4,27.94,66.94,67.85,Jowar
Pune,Kharif,Black,73,39,54,6.99,20.84,55.33,118.14,Rice
Nashik,Zaid,Loamy,61,38,57,6.82,26.49,36.64,83.55,Vegetables
Nashik,Zaid,Loamy,65,38,54,6.44,26.6,30.82,107.69,Vegetables
Nashik,Rabi,Loamy,63,35,57,6.9,27.59,38.44,98.16,Gram
Solapur,Zaid,Black,58,33,56,7.51,26.34,72.77,78.86,Fodder
Solapur,Zaid,Black,50,34,63,7.52,27.87,66.28,75.25,Fodder
Pune,Kharif,Black,76,38,53,6.72,21.45,70.24,100.49,Rice
Solapur,Rabi,Black,55,34,57,7.45,25.39,75.94,64.47,Jowar
Nashik,Zaid,Loamy,63,41,56,6.4,27.59,32.52,102.17,Vegetables
Pune,Kharif,Black,74,42,52,7.0,22.31,62.36,113.73,Rice
Pune,Rabi,Black,77,38,53,6.97,19.36,61.4,103.11,Wheat
Solapur,Rabi,Black,54,34,62,7.51,27.18,76.7,56.3,Jowar
Nashik,Rabi,Loamy,64,35,54,6.75,28.92,35.41,102.03,Gram
Solapur,Kharif,Black,57,34,60,7.86,27.28,72.2,55.29,Bajra
Solapur,Zaid,Black,57,31,58,7.86,26.72,73.62,67.21,Fodder
Pune,Kharif,Black,78,37,58,6.72,21.59,53.37,117.85,Rice
Nashik,Zaid,Loamy,64,40,55,6.88,30.21,38.75,93.65,Vegetables
Nashik,Zaid,Loamy,66,35,59,6.96,29.55,40.84,106.32,Vegetables
Solapur,Kharif,Black,55,38,57,7.76,27.48,68.56,92.44,Bajra
Solapur,Rabi,Black,55,33,59,7.78,26.71,67.94,82.45,Jowar
Solapur,Kharif,Black,60,34,58,7.45,28.73,63.03,81.66,Bajra
Nashik,Rabi,Loamy,63,38,59,6.69,28.43,41.1,100.59,Gram
Solapur,Zaid,Black,58,35,55,7.35,26.22,74.08,77.78,Fodder
Pune,Kharif,Black,71,39,53,6.78,20.32,68.25,107.45,Rice
Solapur,Rabi,Black,50,30,59,7.93,26.46,67.69,76.4,Jowar
Pune,Rabi,Black,72,39,54,6.79,20.26,62.63,98.11,Wheat
Solapur,Kharif,Black,55,34,59,7.87,26.28,79.0,69.02,Bajra
Solapur,Zaid,Black,50,36,59,7.55,27.57,69.85,85.78,Fodder
Pune,Zaid,Black,76,40,51,6.67,19.55,69.14,101.46,Vegetables
Nashik,Rabi,Loamy,62,37,54,6.7,28.26,34.08,114.97,Gram
Pune,Rabi,Black,77,40,54,6.92,21.42,62.01,103.9,Wheat
Solapur,Kharif,Black,50,34,56,7.89,27.0,64.41,53.53,Bajra
Solapur,Kharif,Black,52,31,56,7.48,28.04,58.6,64.18,Bajra
Nashik,Rabi,Loamy,64,37,60,6.58,28.21,28.56,114.14,Gram
Nashik,Rabi,Loamy,62,36,59,6.86,29.91,30.94,104.73,Gram
Pune,Rabi,Black,80,42,57,6.78,19.26,60.26,86.57,Wheat
Pune,Kharif,Black,74,41,57,7.16,18.61,56.17,126.4,Rice
Pune,Rabi,Black,75,39,54,6.87,21.23,60.4,102.2,Wheat
Solapur,Kharif,Black,59,36,60,7.79,25.86,74.28,86.69,Bajra
Solapur,Kharif,Black,56,33,57,7.47,28.21,69.99,99.07,Bajra
Nashik,Kharif,Loamy,64,35,59,6.64,29.41,25.45,102.82,Onion
Nashik,Kharif,Loamy,70,33,55,6.71,28.09,42.76,79.92,Onion
Nashik,Rabi,Loamy,63,39,59,6.87,28.19,30.02,77.1,Gram
Solapur,Zaid,Black,53,36,58,8.04,27.38,75.83,84.05,Fodder
Solapur,Zaid,Black,49,36,59,7.47,27.46,75.91,72.06,Fodder
Nashik,Kharif,Loamy,67,36,59,7.03,27.24,33.55,91.13,Onion
Pune,Rabi,Black,76,38,56,6.85,21.93,71.5,121.35,Wheat
Nashik,Rabi,Loamy,67,36,60,6.77,28.32,41.76,87.7,Gram
Pune,Rabi,Black,77,39,53,7.2,20.07,65.11,124.91,Wheat
Pune,Kharif,Black,72,38,56,7.38,21.2,60.25,97.69,Rice
Solapur,Kharif,Black,54,36,59,8.18,27.48,68.37,68.87,Bajra
Pune,Zaid,Black,73,40,54,6.92,19.74,61.9,94.96,Vegetables
Nashik,Zaid,Loamy,66,41,58,6.98,29.62,40.55,101.18,Vegetables
Pune,Rabi,Black,76,37,52,7.11,20.46,65.37,116.94,Wheat
Solapur,Kharif,Black,55,31,61,7.86,28.21,71.42,67.75,Bajra
Pune,Rabi,Black,76,40,55,6.91,18.89,53.08,102.9,Wheat
Pune,Zaid,Black,74,40,55,6.68,20.7,64.45,121.8,Vegetables
Pune,Kharif,Black,71,40,52,6.67,20.0,62.53,106.65,Rice
Pune,Zaid,Black,73,41,55,6.73,21.88,64.15,96.94,Vegetables
Nashik,Rabi,Loamy,68,36,56,6.82,28.46,30.64,73.48,Gram
Nashik,Rabi,Loamy,65,38,56,6.49,28.34,32.29,99.01,Gram
Pune,Kharif,Black,69,37,55,6.87,19.66,60.52,99.56,Rice
Solapur,Kharif,Black,52,35,60,7.4,27.24,58.27,65.81,Bajra
Pune,Zaid,Black,70,39,56,6.78,18.8,57.04,112.24,Vegetables
Nashik,Kharif,Loamy,61,38,54,6.37,27.61,44.9,100.78,Onion
Pune,Zaid,Black,75,39,55,7.08,19.73,64.26,117.01,Vegetables
Nashik,Kharif,Loamy,59,37,59,6.46,28.85,33.85,102.13,Onion
Nashik,Zaid,Loamy,63,38,58,6.68,26.75,30.57,100.4,Vegetables
Solapur,Zaid,Black,53,36,58,7.82,26.95,57.57,75.32,Fodder
Nashik,Zaid,Loamy,63,37,55,6.45,29.42,37.5,90.48,Vegetables
Solapur,Zaid,Black,56,30,58,8.08,27.81,63.9,64.14,Fodder
Solapur,Rabi,Black,54,34,57,7.91,26.49,73.6,74.84,Jowar
Nashik,Rabi,Loamy,66,35,58,7.23,28.06,38.34,88.92,Gram
Solapur,Rabi,Black,49,38,59,7.99,27.45,76.47,62.8,Jowar
Nashik,Rabi,Loamy,66,41,60,6.75,29.99,41.84,93.76,Gram
Solapur,Rabi,Black,58,35,63,7.8,28.54,61.54,69.73,Jowar
Solapur,Zaid,Black,50,37,61,7.76,25.83,68.64,84.99,Fodder
Pune,Kharif,Black,76,38,54,7.12,21.88,59.59,107.71,Rice
Solapur,Zaid,Black,48,35,62,7.67,26.58,59.85,97.14,Fodder
Nashik,Zaid,Loamy,66,41,56,7.05,29.12,36.41,73.26,Vegetables
Solapur,Rabi,Black,56,38,57,7.66,26.93,64.5,85.17,Jowar
Nashik,Zaid,Loamy,59,40,54,6.69,29.1,29.02,114.05,Vegetables
Solapur,Rabi,Black,53,35,58,7.84,25.2,75.11,90.2,Jowar
Solapur,Rabi,Black,49,32,57,7.7,27.41,61.3,70.83,Jowar
Solapur,Rabi,Black,53,32,61,7.71,27.16,57.73,67.01,Jowar
Solapur,Zaid,Black,52,38,58,7.61,27.71,71.74,66.07,Fodder
Nashik,Kharif,Loamy,60,35,61,6.43,27.92,43.63,76.02,Onion
Nashik,Zaid,Loamy,60,37,60,6.47,28.9,32.28,88.72,Vegetables
Nashik,Kharif,Loamy,66,37,57,6.37,27.21,40.88,111.09,Onion
Solapur,Kharif,Black,51,32,57,7.95,26.76,68.79,74.09,Bajra
Solapur,Zaid,Black,53,38,57,7.87,27.2,68.74,85.05,Fodder
Solapur,Rabi,Black,60,33,62,7.72,28.26,63.6,86.14,Jowar
Nashik,Zaid,Loamy,65,36,61,7.06,28.29,38.34,88.12,Vegetables
Solapur,Rabi,Black,56,35,59,7.83,27.54,73.08,66.24,Jowar
Solapur,Kharif,Black,54,33,57,7.59,25.58,63.09,64.69,Bajra
Solapur,Kharif,Black,49,35,61,7.73,25.92,74.24,86.07,Bajra
Nashik,Kharif,Loamy,59,37,56,6.93,29.6,36.21,108.65,Onion
Pune,Rabi,Black,72,38,53,7.16,21.45,67.74,95.04,Wheat
Nashik,Kharif,Loamy,65,37,57,7.27,28.98,30.06,98.85,Onion
Pune,Kharif,Black,77,39,56,6.8,21.73,65.49,95.13,Rice
Solapur,Zaid,Black,49,34,60,7.84,26.57,61.89,66.92,Fodder
Pune,Rabi,Black,72,41,55,6.93,20.52,72.49,107.53,Wheat
Solapur,Zaid,Black,52,35,59,8.06,27.89,57.69,79.33,Fodder
Pune,Kharif,Black,74,40,56,6.77,21.97,62.47,106.19,Rice
Solapur,Zaid,Black,60,36,59,7.65,27.96,68.76,85.01,Fodder
Nashik,Zaid,Loamy,61,40,54,6.54,28.02,34.69,92.48,Vegetables
Nashik,Kharif,Loamy,65,37,54,7.04,26.71,42.75,105.26,Onion
Solapur,Kharif,Black,54,34,57,7.94,27.66,65.2,73.78,Bajra
Nashik,Kharif,Loamy,61,36,59,6.63,29.07,29.36,106.27,Onion
Nashik,Kharif,Loamy,61,34,60,6.9,29.2,41.87,112.94,Onion
Pune,Zaid,Black,77,40,54,7.32,19.7,60.58,93.26,Vegetables
Pune,Rabi,Black,74,37,57,6.95,19.93,70.13,105.46,Wheat
Nashik,Zaid,Loamy,68,34,59,6.63,29.79,36.82,116.64,Vegetables
Solapur,Rabi,Black,48,33,58,7.63,25.96,67.26,73.26,Jowar
Solapur,Zaid,Black,52,37,59,7.8,27.62,70.48,71.44,Fodder
Nashik,Rabi,Loamy,66,37,58,7.02,27.25,30.3,115.61,Gram
Pune,Rabi,Black,75,40,56,6.95,19.47,70.79,103.29,Wheat
Nashik,Kharif,Loamy,63,39,54,6.89,27.54,45.21,75.23,Onion
Pune,Rabi,Black,80,36,58,6.56,19.33,57.09,127.97,Wheat
Nashik,Kharif,Loamy,62,37,58,7.28,28.79,43.14,92.08,Onion
Pune,Zaid,Black,73,43,57,7.33,19.7,67.81,112.88,Vegetables
Pune,Kharif,Black,72,37,56,7.15,20.58,60.79,94.45,Rice
Nashik,Zaid,Loamy,67,40,57,6.77,30.63,30.92,83.14,Vegetables
Pune,Zaid,Black,80,41,54,6.94,20.66,64.21,91.41,Vegetables
Solapur,Kharif,Black,53,33,60,7.87,27.6,79.33,75.11,Bajra
Nashik,Zaid,Loamy,63,36,53,6.57,27.22,24.17,114.78,Vegetables
Solapur,Zaid,Black,60,35,60,8.08,27.77,59.25,68.94,Fodder
Pune,Rabi,Black,79,42,53,6.81,19.02,69.63,133.71,Wheat
Solapur,Zaid,Black,52,35,63,7.7,27.88,75.39,65.59,Fodder
Pune,Rabi,Black,73,38,55,7.1,21.26,62.83,132.12,Wheat
Nashik,Rabi,Loamy,59,35,61,6.83,26.84,33.69,114.31,Gram
Solapur,Rabi,Black,58,33,60,7.97,28.03,75.58,91.28,Jowar
Nashik,Rabi,Loamy,59,33,59,6.82,29.94,31.27,88.33,Gram
Solapur,Zaid,Black,56,34,62,7.73,25.52,75.39,56.67,Fodder
Solapur,Zaid,Black,50,31,62,7.92,26.67,58.02,93.56,Fodder
Pune,Rabi,Black,74,42,57,7.46,19.24,58.52,117.6,Wheat
Pune,Zaid,Black,74,41,52,6.95,19.63,63.41,95.35,Vegetables
Nashik,Kharif,Loamy,68,37,55,6.73,28.11,35.98,116.53,Onion
Nashik,Zaid,Loamy,66,38,55,6.81,28.39,28.98,111.85,Vegetables
Pune,Rabi,Black,79,37,55,7.09,20.73,56.07,99.79,Wheat
Nashik,Zaid,Loamy,63,38,57,6.51,28.7,38.74,78.84,Vegetables
Solapur,Kharif,Black,53,35,62,7.75,27.73,65.84,75.51,Bajra
Pune,Zaid,Black,77,38,57,7.15,19.9,61.58,131.04,Vegetables
Solapur,Zaid,Black,58,35,57,7.85,27.08,63.42,56.25,Fodder
Nashik,Zaid,Loamy,66,37,58,6.82,28.4,37.91,97.39,Vegetables
Pune,Zaid,Black,76,37,51,7.02,20.14,63.77,109.5,Vegetables
Pune,Rabi,Black,70,38,54,7.27,21.47,66.96,102.72,Wheat
Pune,Kharif,Black,76,38,53,7.46,22.15,60.17,108.0,Rice
Solapur,Kharif,Black,56,30,61,8.04,26.85,64.15,86.4,Bajra
Nashik,Kharif,Loamy,61,36,55,6.83,28.13,45.61,115.56,Onion
Solapur,Kharif,Black,56,31,61,8.03,27.57,76.33,79.07,Bajra
Solapur,Rabi,Black,53,34,63,7.93,28.0,67.6,74.33,Jowar
Solapur,Zaid,Black,53,37,57,7.75,28.29,66.35,60.95,Fodder
Nashik,Kharif,Loamy,61,36,55,7.03,27.96,38.85,102.8,Onion
Solapur,Zaid,Black,53,33,58,7.72,26.34,63.84,56.49,Fodder
Nashik,Kharif,Loamy,67,38,59,6.58,28.84,36.5,107.38,Onion
Nashik,Zaid,Loamy,67,37,57,6.63,28.01,44.17,107.12,Vegetables
Solapur,Rabi,Black,58,34,61,7.65,28.57,69.11,73.99,Jowar
Solapur,Zaid,Black,55,38,60,7.45,28.21,74.86,75.18,Fodder
Solapur,Zaid,Black,55,31,61,7.78,27.09,71.56,78.07,Fodder
Nashik,Kharif,Loamy,62,38,56,6.82,29.61,40.09,115.87,Onion
Solapur,Rabi,Black,50,37,57,7.43,26.02,69.24,84.99,Jowar
Pune,Zaid,Black,73,37,54,7.42,21.45,67.57,121.41,Vegetables
Nashik,Kharif,Loamy,62,38,56,6.62,29.21,39.42,106.04,Onion
Solapur,Zaid,Black,55,36,59,7.77,27.07,74.92,58.65,Fodder
Nashik,Zaid,Loamy,64,34,53,6.91,27.61,46.91,86.35,Vegetables
Solapur,Rabi,Black,50,33,56,7.98,26.96,67.48,60.97,Jowar
Pune,Rabi,Black,76,42,50,6.93,18.46,60.01,107.53,Wheat
Nashik,Kharif,Loamy,64,38,56,6.99,29.95,38.37,80.14,Onion
Pune,Kharif,Black,75,36,56,7.08,19.49,68.5,113.85,Rice
Pune,Rabi,Black,76,40,51,6.93,21.18,68.57,99.78,Wheat
Solapur,Kharif,Black,51,35,63,8.0,27.74,65.93,82.96,Bajra
Nashik,Zaid,Loamy,68,34,53,6.84,30.47,32.54,89.93,Vegetables
Solapur,Zaid,Black,56,37,61,7.59,27.18,77.16,81.49,Fodder
Nashik,Zaid,Loamy,65,37,54,6.38,29.1,33.87,105.31,Vegetables
Solapur,Kharif,Black,56,32,55,7.92,25.84,63.23,67.44,Bajra
Solapur,Kharif,Black,56,36,60,7.89,26.9,79.6,65.3,Bajra
Solapur,Rabi,Black,51,33,57,7.81,26.38,73.07,78.59,Jowar
Pune,Kharif,Black,72,40,51,7.35,21.75,63.86,118.14,Rice
Solapur,Kharif,Black,53,34,60,7.77,27.61,67.19,57.49,Bajra
Solapur,Kharif,Black,58,36,58,7.88,26.51,63.06,55.4,Bajra
Nashik,Zaid,Loamy,68,36,57,7.06,30.35,34.36,107.08,Vegetables
Nashik,Zaid,Loamy,59,41,57,6.64,29.33,37.03,84.75,Vegetables
Nashik,Rabi,Loamy,65,34,59,6.88,28.46,33.48,102.75,Gram
Nashik,Kharif,Loamy,63,38,58,6.77,29.84,37.88,102.02,Onion
Pune,Zaid,Black,72,36,54,7.07,20.08,69.46,100.02,Vegetables
Solapur,Zaid,Black,55,37,60,7.41,26.94,63.24,69.39,Fodder
Nashik,Kharif,Loamy,60,38,56,6.8,28.91,38.38,101.56,Onion
Pune,Zaid,Black,78,37,57,6.61,19.95,53.78,106.12,Vegetables
Solapur,Zaid,Black,56,33,59,8.15,27.46,73.01,80.35,Fodder
Nashik,Kharif,Loamy,62,35,58,6.78,28.59,43.12,95.68,Onion
Nashik,Kharif,Loamy,66,38,57,6.46,28.32,40.66,77.4,Onion
Solapur,Kharif,Black,57,37,59,7.71,26.41,65.87,84.18,Bajra
Nashik,Zaid,Loamy,66,38,56,6.48,28.55,39.0,108.58,Vegetables
Pune,Zaid,Black,74,36,55,6.57,22.14,58.37,116.62,Vegetables
Pune,Kharif,Black,75,39,54,6.62,20.39,57.17,97.59,Rice
Solapur,Kharif,Black,55,32,60,7.91,29.29,66.14,75.62,Bajra
Nashik,Kharif,Loamy,66,38,61,6.87,26.76,35.25,96.61,Onion
Solapur,Kharif,Black,53,32,60,7.72,26.73,67.6,65.95,Bajra
Pune,Zaid,Black,70,38,52,7.09,21.12,63.04,120.96,Vegetables
Pune,Zaid,Black,71,36,55,6.99,22.0,65.37,110.37,Vegetables
Pune,Kharif,Black,76,39,55,7.31,19.59,64.6,101.45,Rice
Pune,Zaid,Black,75,38,57,7.05,20.39,64.56,124.88,Vegetables
Solapur,Zaid,Black,55,37,61,8.03,26.3,76.9,79.9,Fodder
Solapur,Zaid,Black,49,31,59,7.86,28.48,66.78,90.24,Fodder
Nashik,Zaid,Loamy,59,38,58,6.97,28.24,40.88,83.72,Vegetables
Solapur,Rabi,Black,53,33,57,7.81,27.5,65.5,59.06,Jowar
Solapur,Kharif,Black,58,32,56,7.9,26.15,69.27,96.73,Bajra
Pune,Rabi,Black,72,39,52,6.91,21.07,60.79,127.17,Wheat
Solapur,Kharif,Black,53,33,60,7.48,25.85,71.16,61.53,Bajra
